"T","Points:0","Points:1","Points:2"
1418.9,56250,1.2656e+05,0
1453.3,46875,1.2656e+05,0
1448.9,48047,1.2656e+05,0
1444.5,49219,1.2656e+05,0
1430.8,46875,1.2773e+05,0
1426,48047,1.2773e+05,0
1421.3,49219,1.2773e+05,0
1405.3,46875,1.2891e+05,0
1400.1,48047,1.2891e+05,0
1395,49219,1.2891e+05,0
1444.5,49219,1.2656e+05,0
1440.1,50391,1.2656e+05,0
1435.8,51562,1.2656e+05,0
1421.3,49219,1.2773e+05,0
1416.5,50391,1.2773e+05,0
1411.9,51562,1.2773e+05,0
1395,49219,1.2891e+05,0
1389.9,50391,1.2891e+05,0
1384.8,51562,1.2891e+05,0
1405.3,46875,1.2891e+05,0
1400.1,48047,1.2891e+05,0
1395,49219,1.2891e+05,0
1376.6,46875,1.3008e+05,0
1370.9,48047,1.3008e+05,0
1365.3,49219,1.3008e+05,0
1344.1,46875,1.3125e+05,0
1338,48047,1.3125e+05,0
1332,49219,1.3125e+05,0
1395,49219,1.2891e+05,0
1389.9,50391,1.2891e+05,0
1384.8,51562,1.2891e+05,0
1365.3,49219,1.3008e+05,0
1359.8,50391,1.3008e+05,0
1354.3,51562,1.3008e+05,0
1332,49219,1.3125e+05,0
1326.1,50391,1.3125e+05,0
1320.3,51562,1.3125e+05,0
1435.8,51562,1.2656e+05,0
1431.6,52734,1.2656e+05,0
1427.3,53906,1.2656e+05,0
1411.9,51562,1.2773e+05,0
1407.2,52734,1.2773e+05,0
1402.5,53906,1.2773e+05,0
1384.8,51562,1.2891e+05,0
1379.7,52734,1.2891e+05,0
1374.7,53906,1.2891e+05,0
1427.3,53906,1.2656e+05,0
1423.1,55078,1.2656e+05,0
1418.9,56250,1.2656e+05,0
1402.5,53906,1.2773e+05,0
1397.9,55078,1.2773e+05,0
1393.4,56250,1.2773e+05,0
1374.7,53906,1.2891e+05,0
1369.7,55078,1.2891e+05,0
1364.8,56250,1.2891e+05,0
1384.8,51562,1.2891e+05,0
1379.7,52734,1.2891e+05,0
1374.7,53906,1.2891e+05,0
1354.3,51562,1.3008e+05,0
1348.9,52734,1.3008e+05,0
1343.6,53906,1.3008e+05,0
1320.3,51562,1.3125e+05,0
1314.6,52734,1.3125e+05,0
1308.9,53906,1.3125e+05,0
1374.7,53906,1.2891e+05,0
1369.7,55078,1.2891e+05,0
1364.8,56250,1.2891e+05,0
1343.6,53906,1.3008e+05,0
1338.3,55078,1.3008e+05,0
1333.1,56250,1.3008e+05,0
1308.9,53906,1.3125e+05,0
1303.4,55078,1.3125e+05,0
1297.9,56250,1.3125e+05,0
1566.6,56250,1.125e+05,0
1565.8,57422,1.125e+05,0
1564.9,58594,1.125e+05,0
1561.7,56250,1.1367e+05,0
1560.7,57422,1.1367e+05,0
1559.6,58594,1.1367e+05,0
1555.9,56250,1.1484e+05,0
1554.7,57422,1.1484e+05,0
1553.4,58594,1.1484e+05,0
1564.9,58594,1.125e+05,0
1564,59766,1.125e+05,0
1563.1,60938,1.125e+05,0
1559.6,58594,1.1367e+05,0
1558.5,59766,1.1367e+05,0
1557.4,60938,1.1367e+05,0
1553.4,58594,1.1484e+05,0
1552.1,59766,1.1484e+05,0
1550.8,60938,1.1484e+05,0
1555.9,56250,1.1484e+05,0
1554.7,57422,1.1484e+05,0
1553.4,58594,1.1484e+05,0
1549.2,56250,1.1602e+05,0
1547.7,57422,1.1602e+05,0
1546.2,58594,1.1602e+05,0
1541.3,56250,1.1719e+05,0
1539.6,57422,1.1719e+05,0
1537.9,58594,1.1719e+05,0
1553.4,58594,1.1484e+05,0
1552.1,59766,1.1484e+05,0
1550.8,60938,1.1484e+05,0
1546.2,58594,1.1602e+05,0
1544.7,59766,1.1602e+05,0
1543.2,60938,1.1602e+05,0
1537.9,58594,1.1719e+05,0
1536.1,59766,1.1719e+05,0
1534.4,60938,1.1719e+05,0
1563.1,60938,1.125e+05,0
1562.1,62109,1.125e+05,0
1561.1,63281,1.125e+05,0
1557.4,60938,1.1367e+05,0
1556.3,62109,1.1367e+05,0
1555.1,63281,1.1367e+05,0
1550.8,60938,1.1484e+05,0
1549.5,62109,1.1484e+05,0
1548.1,63281,1.1484e+05,0
1561.1,63281,1.125e+05,0
1560.1,64453,1.125e+05,0
1559.1,65625,1.125e+05,0
1555.1,63281,1.1367e+05,0
1553.9,64453,1.1367e+05,0
1552.7,65625,1.1367e+05,0
1548.1,63281,1.1484e+05,0
1546.7,64453,1.1484e+05,0
1545.3,65625,1.1484e+05,0
1550.8,60938,1.1484e+05,0
1549.5,62109,1.1484e+05,0
1548.1,63281,1.1484e+05,0
1543.2,60938,1.1602e+05,0
1541.6,62109,1.1602e+05,0
1540,63281,1.1602e+05,0
1534.4,60938,1.1719e+05,0
1532.6,62109,1.1719e+05,0
1530.7,63281,1.1719e+05,0
1548.1,63281,1.1484e+05,0
1546.7,64453,1.1484e+05,0
1545.3,65625,1.1484e+05,0
1540,63281,1.1602e+05,0
1538.4,64453,1.1602e+05,0
1536.8,65625,1.1602e+05,0
1530.7,63281,1.1719e+05,0
1528.9,64453,1.1719e+05,0
1527,65625,1.1719e+05,0
1541.3,56250,1.1719e+05,0
1539.6,57422,1.1719e+05,0
1537.9,58594,1.1719e+05,0
1532.2,56250,1.1836e+05,0
1530.3,57422,1.1836e+05,0
1528.3,58594,1.1836e+05,0
1521.7,56250,1.1953e+05,0
1519.5,57422,1.1953e+05,0
1517.2,58594,1.1953e+05,0
1537.9,58594,1.1719e+05,0
1536.1,59766,1.1719e+05,0
1534.4,60938,1.1719e+05,0
1528.3,58594,1.1836e+05,0
1526.3,59766,1.1836e+05,0
1524.2,60938,1.1836e+05,0
1517.2,58594,1.1953e+05,0
1514.9,59766,1.1953e+05,0
1512.6,60938,1.1953e+05,0
1521.7,56250,1.1953e+05,0
1519.5,57422,1.1953e+05,0
1517.2,58594,1.1953e+05,0
1509.6,56250,1.207e+05,0
1507.1,57422,1.207e+05,0
1504.5,58594,1.207e+05,0
1495.7,56250,1.2188e+05,0
1492.9,57422,1.2188e+05,0
1490,58594,1.2188e+05,0
1517.2,58594,1.1953e+05,0
1514.9,59766,1.1953e+05,0
1512.6,60938,1.1953e+05,0
1504.5,58594,1.207e+05,0
1501.9,59766,1.207e+05,0
1499.3,60938,1.207e+05,0
1490,58594,1.2188e+05,0
1487.1,59766,1.2188e+05,0
1484.2,60938,1.2188e+05,0
1534.4,60938,1.1719e+05,0
1532.6,62109,1.1719e+05,0
1530.7,63281,1.1719e+05,0
1524.2,60938,1.1836e+05,0
1522.2,62109,1.1836e+05,0
1520.1,63281,1.1836e+05,0
1512.6,60938,1.1953e+05,0
1510.3,62109,1.1953e+05,0
1507.9,63281,1.1953e+05,0
1530.7,63281,1.1719e+05,0
1528.9,64453,1.1719e+05,0
1527,65625,1.1719e+05,0
1520.1,63281,1.1836e+05,0
1518,64453,1.1836e+05,0
1515.9,65625,1.1836e+05,0
1507.9,63281,1.1953e+05,0
1505.6,64453,1.1953e+05,0
1503.2,65625,1.1953e+05,0
1512.6,60938,1.1953e+05,0
1510.3,62109,1.1953e+05,0
1507.9,63281,1.1953e+05,0
1499.3,60938,1.207e+05,0
1496.7,62109,1.207e+05,0
1494.1,63281,1.207e+05,0
1484.2,60938,1.2188e+05,0
1481.3,62109,1.2188e+05,0
1478.4,63281,1.2188e+05,0
1507.9,63281,1.1953e+05,0
1505.6,64453,1.1953e+05,0
1503.2,65625,1.1953e+05,0
1494.1,63281,1.207e+05,0
1491.4,64453,1.207e+05,0
1488.8,65625,1.207e+05,0
1478.4,63281,1.2188e+05,0
1475.5,64453,1.2188e+05,0
1472.6,65625,1.2188e+05,0
1559.1,65625,1.125e+05,0
1558,66797,1.125e+05,0
1556.9,67969,1.125e+05,0
1552.7,65625,1.1367e+05,0
1551.4,66797,1.1367e+05,0
1550.1,67969,1.1367e+05,0
1545.3,65625,1.1484e+05,0
1543.8,66797,1.1484e+05,0
1542.3,67969,1.1484e+05,0
1556.9,67969,1.125e+05,0
1555.8,69141,1.125e+05,0
1554.7,70312,1.125e+05,0
1550.1,67969,1.1367e+05,0
1548.8,69141,1.1367e+05,0
1547.5,70312,1.1367e+05,0
1542.3,67969,1.1484e+05,0
1540.8,69141,1.1484e+05,0
1539.3,70312,1.1484e+05,0
1545.3,65625,1.1484e+05,0
1543.8,66797,1.1484e+05,0
1542.3,67969,1.1484e+05,0
1536.8,65625,1.1602e+05,0
1535.1,66797,1.1602e+05,0
1533.4,67969,1.1602e+05,0
1527,65625,1.1719e+05,0
1525.1,66797,1.1719e+05,0
1523.2,67969,1.1719e+05,0
1542.3,67969,1.1484e+05,0
1540.8,69141,1.1484e+05,0
1539.3,70312,1.1484e+05,0
1533.4,67969,1.1602e+05,0
1531.7,69141,1.1602e+05,0
1530,70312,1.1602e+05,0
1523.2,67969,1.1719e+05,0
1521.2,69141,1.1719e+05,0
1519.3,70312,1.1719e+05,0
1554.7,70312,1.125e+05,0
1553.5,71484,1.125e+05,0
1552.3,72656,1.125e+05,0
1547.5,70312,1.1367e+05,0
1546.2,71484,1.1367e+05,0
1544.8,72656,1.1367e+05,0
1539.3,70312,1.1484e+05,0
1537.8,71484,1.1484e+05,0
1536.2,72656,1.1484e+05,0
1552.3,72656,1.125e+05,0
1551.1,73828,1.125e+05,0
1549.9,75000,1.125e+05,0
1544.8,72656,1.1367e+05,0
1543.4,73828,1.1367e+05,0
1542,75000,1.1367e+05,0
1536.2,72656,1.1484e+05,0
1534.6,73828,1.1484e+05,0
1533,75000,1.1484e+05,0
1539.3,70312,1.1484e+05,0
1537.8,71484,1.1484e+05,0
1536.2,72656,1.1484e+05,0
1530,70312,1.1602e+05,0
1528.2,71484,1.1602e+05,0
1526.4,72656,1.1602e+05,0
1519.3,70312,1.1719e+05,0
1517.3,71484,1.1719e+05,0
1515.3,72656,1.1719e+05,0
1536.2,72656,1.1484e+05,0
1534.6,73828,1.1484e+05,0
1533,75000,1.1484e+05,0
1526.4,72656,1.1602e+05,0
1524.7,73828,1.1602e+05,0
1522.9,75000,1.1602e+05,0
1515.3,72656,1.1719e+05,0
1513.3,73828,1.1719e+05,0
1511.3,75000,1.1719e+05,0
1527,65625,1.1719e+05,0
1525.1,66797,1.1719e+05,0
1523.2,67969,1.1719e+05,0
1515.9,65625,1.1836e+05,0
1513.7,66797,1.1836e+05,0
1511.5,67969,1.1836e+05,0
1503.2,65625,1.1953e+05,0
1500.8,66797,1.1953e+05,0
1498.4,67969,1.1953e+05,0
1523.2,67969,1.1719e+05,0
1521.2,69141,1.1719e+05,0
1519.3,70312,1.1719e+05,0
1511.5,67969,1.1836e+05,0
1509.4,69141,1.1836e+05,0
1507.2,70312,1.1836e+05,0
1498.4,67969,1.1953e+05,0
1495.9,69141,1.1953e+05,0
1493.5,70312,1.1953e+05,0
1503.2,65625,1.1953e+05,0
1500.8,66797,1.1953e+05,0
1498.4,67969,1.1953e+05,0
1488.8,65625,1.207e+05,0
1486.1,66797,1.207e+05,0
1483.5,67969,1.207e+05,0
1472.6,65625,1.2188e+05,0
1469.7,66797,1.2188e+05,0
1466.7,67969,1.2188e+05,0
1498.4,67969,1.1953e+05,0
1495.9,69141,1.1953e+05,0
1493.5,70312,1.1953e+05,0
1483.5,67969,1.207e+05,0
1480.8,69141,1.207e+05,0
1478.1,70312,1.207e+05,0
1466.7,67969,1.2188e+05,0
1463.8,69141,1.2188e+05,0
1460.9,70312,1.2188e+05,0
1519.3,70312,1.1719e+05,0
1517.3,71484,1.1719e+05,0
1515.3,72656,1.1719e+05,0
1507.2,70312,1.1836e+05,0
1505,71484,1.1836e+05,0
1502.8,72656,1.1836e+05,0
1493.5,70312,1.1953e+05,0
1491.1,71484,1.1953e+05,0
1488.6,72656,1.1953e+05,0
1515.3,72656,1.1719e+05,0
1513.3,73828,1.1719e+05,0
1511.3,75000,1.1719e+05,0
1502.8,72656,1.1836e+05,0
1500.6,73828,1.1836e+05,0
1498.3,75000,1.1836e+05,0
1488.6,72656,1.1953e+05,0
1486.2,73828,1.1953e+05,0
1483.7,75000,1.1953e+05,0
1493.5,70312,1.1953e+05,0
1491.1,71484,1.1953e+05,0
1488.6,72656,1.1953e+05,0
1478.1,70312,1.207e+05,0
1475.4,71484,1.207e+05,0
1472.8,72656,1.207e+05,0
1460.9,70312,1.2188e+05,0
1458,71484,1.2188e+05,0
1455.1,72656,1.2188e+05,0
1488.6,72656,1.1953e+05,0
1486.2,73828,1.1953e+05,0
1483.7,75000,1.1953e+05,0
1472.8,72656,1.207e+05,0
1470.1,73828,1.207e+05,0
1467.5,75000,1.207e+05,0
1455.1,72656,1.2188e+05,0
1452.2,73828,1.2188e+05,0
1449.4,75000,1.2188e+05,0
1495.7,56250,1.2188e+05,0
1492.9,57422,1.2188e+05,0
1490,58594,1.2188e+05,0
1479.9,56250,1.2305e+05,0
1476.7,57422,1.2305e+05,0
1473.5,58594,1.2305e+05,0
1461.9,56250,1.2422e+05,0
1458.4,57422,1.2422e+05,0
1454.9,58594,1.2422e+05,0
1490,58594,1.2188e+05,0
1487.1,59766,1.2188e+05,0
1484.2,60938,1.2188e+05,0
1473.5,58594,1.2305e+05,0
1470.3,59766,1.2305e+05,0
1467.1,60938,1.2305e+05,0
1454.9,58594,1.2422e+05,0
1451.4,59766,1.2422e+05,0
1447.9,60938,1.2422e+05,0
1461.9,56250,1.2422e+05,0
1458.4,57422,1.2422e+05,0
1454.9,58594,1.2422e+05,0
1441.7,56250,1.2539e+05,0
1437.8,57422,1.2539e+05,0
1434,58594,1.2539e+05,0
1418.9,56250,1.2656e+05,0
1414.7,57422,1.2656e+05,0
1410.6,58594,1.2656e+05,0
1454.9,58594,1.2422e+05,0
1451.4,59766,1.2422e+05,0
1447.9,60938,1.2422e+05,0
1434,58594,1.2539e+05,0
1430.2,59766,1.2539e+05,0
1426.5,60938,1.2539e+05,0
1410.6,58594,1.2656e+05,0
1406.5,59766,1.2656e+05,0
1402.4,60938,1.2656e+05,0
1484.2,60938,1.2188e+05,0
1481.3,62109,1.2188e+05,0
1478.4,63281,1.2188e+05,0
1467.1,60938,1.2305e+05,0
1463.9,62109,1.2305e+05,0
1460.7,63281,1.2305e+05,0
1447.9,60938,1.2422e+05,0
1444.4,62109,1.2422e+05,0
1441,63281,1.2422e+05,0
1478.4,63281,1.2188e+05,0
1475.5,64453,1.2188e+05,0
1472.6,65625,1.2188e+05,0
1460.7,63281,1.2305e+05,0
1457.6,64453,1.2305e+05,0
1454.4,65625,1.2305e+05,0
1441,63281,1.2422e+05,0
1437.5,64453,1.2422e+05,0
1434.1,65625,1.2422e+05,0
1447.9,60938,1.2422e+05,0
1444.4,62109,1.2422e+05,0
1441,63281,1.2422e+05,0
1426.5,60938,1.2539e+05,0
1422.7,62109,1.2539e+05,0
1418.9,63281,1.2539e+05,0
1402.4,60938,1.2656e+05,0
1398.4,62109,1.2656e+05,0
1394.3,63281,1.2656e+05,0
1441,63281,1.2422e+05,0
1437.5,64453,1.2422e+05,0
1434.1,65625,1.2422e+05,0
1418.9,63281,1.2539e+05,0
1415.2,64453,1.2539e+05,0
1411.4,65625,1.2539e+05,0
1394.3,63281,1.2656e+05,0
1390.3,64453,1.2656e+05,0
1386.3,65625,1.2656e+05,0
1418.9,56250,1.2656e+05,0
1414.7,57422,1.2656e+05,0
1410.6,58594,1.2656e+05,0
1393.4,56250,1.2773e+05,0
1388.9,57422,1.2773e+05,0
1384.4,58594,1.2773e+05,0
1364.8,56250,1.2891e+05,0
1360,57422,1.2891e+05,0
1355.2,58594,1.2891e+05,0
1410.6,58594,1.2656e+05,0
1406.5,59766,1.2656e+05,0
1402.4,60938,1.2656e+05,0
1384.4,58594,1.2773e+05,0
1380,59766,1.2773e+05,0
1375.6,60938,1.2773e+05,0
1355.2,58594,1.2891e+05,0
1350.5,59766,1.2891e+05,0
1345.8,60938,1.2891e+05,0
1364.8,56250,1.2891e+05,0
1360,57422,1.2891e+05,0
1355.2,58594,1.2891e+05,0
1333.1,56250,1.3008e+05,0
1327.9,57422,1.3008e+05,0
1322.9,58594,1.3008e+05,0
1297.9,56250,1.3125e+05,0
1292.6,57422,1.3125e+05,0
1287.3,58594,1.3125e+05,0
1355.2,58594,1.2891e+05,0
1350.5,59766,1.2891e+05,0
1345.8,60938,1.2891e+05,0
1322.9,58594,1.3008e+05,0
1317.9,59766,1.3008e+05,0
1313,60938,1.3008e+05,0
1287.3,58594,1.3125e+05,0
1282,59766,1.3125e+05,0
1276.9,60938,1.3125e+05,0
1613.2,2.8125e+05,56250,0
1612.9,2.8359e+05,56250,0
1612.6,2.8594e+05,56250,0
1611.1,2.8125e+05,58594,0
1610.8,2.8359e+05,58594,0
1610.4,2.8594e+05,58594,0
1608.7,2.8125e+05,60938,0
1608.3,2.8359e+05,60938,0
1607.9,2.8594e+05,60938,0
1612.6,2.8594e+05,56250,0
1612.2,2.8828e+05,56250,0
1611.9,2.9062e+05,56250,0
1610.4,2.8594e+05,58594,0
1610,2.8828e+05,58594,0
1609.7,2.9062e+05,58594,0
1607.9,2.8594e+05,60938,0
1607.5,2.8828e+05,60938,0
1607,2.9062e+05,60938,0
1608.7,2.8125e+05,60938,0
1608.3,2.8359e+05,60938,0
1607.9,2.8594e+05,60938,0
1605.8,2.8125e+05,63281,0
1605.4,2.8359e+05,63281,0
1604.9,2.8594e+05,63281,0
1602.4,2.8125e+05,65625,0
1601.9,2.8359e+05,65625,0
1601.4,2.8594e+05,65625,0
1607.9,2.8594e+05,60938,0
1607.5,2.8828e+05,60938,0
1607,2.9062e+05,60938,0
1604.9,2.8594e+05,63281,0
1604.4,2.8828e+05,63281,0
1603.9,2.9062e+05,63281,0
1601.4,2.8594e+05,65625,0
1600.8,2.8828e+05,65625,0
1600.3,2.9062e+05,65625,0
1611.9,2.9062e+05,56250,0
1611.6,2.9297e+05,56250,0
1611.3,2.9531e+05,56250,0
1609.7,2.9062e+05,58594,0
1609.3,2.9297e+05,58594,0
1608.9,2.9531e+05,58594,0
1607,2.9062e+05,60938,0
1606.6,2.9297e+05,60938,0
1606.2,2.9531e+05,60938,0
1611.3,2.9531e+05,56250,0
1611,2.9766e+05,56250,0
1610.6,3e+05,56250,0
1608.9,2.9531e+05,58594,0
1608.6,2.9766e+05,58594,0
1608.2,3e+05,58594,0
1606.2,2.9531e+05,60938,0
1605.7,2.9766e+05,60938,0
1605.3,3e+05,60938,0
1607,2.9062e+05,60938,0
1606.6,2.9297e+05,60938,0
1606.2,2.9531e+05,60938,0
1603.9,2.9062e+05,63281,0
1603.4,2.9297e+05,63281,0
1602.9,2.9531e+05,63281,0
1600.3,2.9062e+05,65625,0
1599.7,2.9297e+05,65625,0
1599.2,2.9531e+05,65625,0
1606.2,2.9531e+05,60938,0
1605.7,2.9766e+05,60938,0
1605.3,3e+05,60938,0
1602.9,2.9531e+05,63281,0
1602.4,2.9766e+05,63281,0
1601.9,3e+05,63281,0
1599.2,2.9531e+05,65625,0
1598.6,2.9766e+05,65625,0
1598,3e+05,65625,0
1602.4,2.8125e+05,65625,0
1601.9,2.8359e+05,65625,0
1601.4,2.8594e+05,65625,0
1598.5,2.8125e+05,67969,0
1597.9,2.8359e+05,67969,0
1597.3,2.8594e+05,67969,0
1593.9,2.8125e+05,70312,0
1593.2,2.8359e+05,70312,0
1592.5,2.8594e+05,70312,0
1601.4,2.8594e+05,65625,0
1600.8,2.8828e+05,65625,0
1600.3,2.9062e+05,65625,0
1597.3,2.8594e+05,67969,0
1596.6,2.8828e+05,67969,0
1596,2.9062e+05,67969,0
1592.5,2.8594e+05,70312,0
1591.8,2.8828e+05,70312,0
1591.1,2.9062e+05,70312,0
1593.9,2.8125e+05,70312,0
1593.2,2.8359e+05,70312,0
1592.5,2.8594e+05,70312,0
1588.5,2.8125e+05,72656,0
1587.7,2.8359e+05,72656,0
1586.9,2.8594e+05,72656,0
1582.3,2.8125e+05,75000,0
1581.4,2.8359e+05,75000,0
1580.5,2.8594e+05,75000,0
1592.5,2.8594e+05,70312,0
1591.8,2.8828e+05,70312,0
1591.1,2.9062e+05,70312,0
1586.9,2.8594e+05,72656,0
1586.1,2.8828e+05,72656,0
1585.4,2.9062e+05,72656,0
1580.5,2.8594e+05,75000,0
1579.6,2.8828e+05,75000,0
1578.7,2.9062e+05,75000,0
1600.3,2.9062e+05,65625,0
1599.7,2.9297e+05,65625,0
1599.2,2.9531e+05,65625,0
1596,2.9062e+05,67969,0
1595.4,2.9297e+05,67969,0
1594.8,2.9531e+05,67969,0
1591.1,2.9062e+05,70312,0
1590.4,2.9297e+05,70312,0
1589.6,2.9531e+05,70312,0
1599.2,2.9531e+05,65625,0
1598.6,2.9766e+05,65625,0
1598,3e+05,65625,0
1594.8,2.9531e+05,67969,0
1594.1,2.9766e+05,67969,0
1593.5,3e+05,67969,0
1589.6,2.9531e+05,70312,0
1588.9,2.9766e+05,70312,0
1588.2,3e+05,70312,0
1591.1,2.9062e+05,70312,0
1590.4,2.9297e+05,70312,0
1589.6,2.9531e+05,70312,0
1585.4,2.9062e+05,72656,0
1584.5,2.9297e+05,72656,0
1583.7,2.9531e+05,72656,0
1578.7,2.9062e+05,75000,0
1577.9,2.9297e+05,75000,0
1577,2.9531e+05,75000,0
1589.6,2.9531e+05,70312,0
1588.9,2.9766e+05,70312,0
1588.2,3e+05,70312,0
1583.7,2.9531e+05,72656,0
1582.9,2.9766e+05,72656,0
1582.1,3e+05,72656,0
1577,2.9531e+05,75000,0
1576.1,2.9766e+05,75000,0
1575.2,3e+05,75000,0
1615.5,1.5469e+05,75000,0
1615.2,1.5703e+05,75000,0
1615,1.5938e+05,75000,0
1613.5,1.5469e+05,77344,0
1613.2,1.5703e+05,77344,0
1612.9,1.5938e+05,77344,0
1611,1.5469e+05,79688,0
1610.7,1.5703e+05,79688,0
1610.3,1.5938e+05,79688,0
1615,1.5938e+05,75000,0
1614.7,1.6172e+05,75000,0
1614.4,1.6406e+05,75000,0
1612.9,1.5938e+05,77344,0
1612.5,1.6172e+05,77344,0
1612.1,1.6406e+05,77344,0
1610.3,1.5938e+05,79688,0
1609.8,1.6172e+05,79688,0
1609.4,1.6406e+05,79688,0
1614.4,1.6406e+05,75000,0
1614.1,1.6641e+05,75000,0
1613.7,1.6875e+05,75000,0
1612.1,1.6406e+05,77344,0
1611.8,1.6641e+05,77344,0
1611.3,1.6875e+05,77344,0
1609.4,1.6406e+05,79688,0
1608.9,1.6641e+05,79688,0
1608.5,1.6875e+05,79688,0
1613.7,1.6875e+05,75000,0
1613.4,1.7109e+05,75000,0
1613,1.7344e+05,75000,0
1611.3,1.6875e+05,77344,0
1610.9,1.7109e+05,77344,0
1610.5,1.7344e+05,77344,0
1608.5,1.6875e+05,79688,0
1607.9,1.7109e+05,79688,0
1607.4,1.7344e+05,79688,0
1613,1.7344e+05,75000,0
1612.6,1.7578e+05,75000,0
1612.2,1.7812e+05,75000,0
1610.5,1.7344e+05,77344,0
1610,1.7578e+05,77344,0
1609.6,1.7812e+05,77344,0
1607.4,1.7344e+05,79688,0
1606.9,1.7578e+05,79688,0
1606.3,1.7812e+05,79688,0
1612.2,1.7812e+05,75000,0
1611.8,1.8047e+05,75000,0
1611.4,1.8281e+05,75000,0
1609.6,1.7812e+05,77344,0
1609.1,1.8047e+05,77344,0
1608.6,1.8281e+05,77344,0
1606.3,1.7812e+05,79688,0
1605.7,1.8047e+05,79688,0
1605.1,1.8281e+05,79688,0
1611.4,1.8281e+05,75000,0
1611,1.8516e+05,75000,0
1610.5,1.875e+05,75000,0
1608.6,1.8281e+05,77344,0
1608,1.8516e+05,77344,0
1607.5,1.875e+05,77344,0
1605.1,1.8281e+05,79688,0
1604.5,1.8516e+05,79688,0
1603.8,1.875e+05,79688,0
1616,1.5e+05,75000,0
1615.9,1.5117e+05,75000,0
1615.8,1.5234e+05,75000,0
1615.1,1.5e+05,76172,0
1615,1.5117e+05,76172,0
1614.8,1.5234e+05,76172,0
1614.1,1.5e+05,77344,0
1613.9,1.5117e+05,77344,0
1613.8,1.5234e+05,77344,0
1615.8,1.5234e+05,75000,0
1615.6,1.5352e+05,75000,0
1615.5,1.5469e+05,75000,0
1614.8,1.5234e+05,76172,0
1614.7,1.5352e+05,76172,0
1614.6,1.5469e+05,76172,0
1613.8,1.5234e+05,77344,0
1613.6,1.5352e+05,77344,0
1613.5,1.5469e+05,77344,0
1614.1,1.5e+05,77344,0
1613.9,1.5117e+05,77344,0
1613.8,1.5234e+05,77344,0
1612.9,1.5e+05,78516,0
1612.8,1.5117e+05,78516,0
1612.6,1.5234e+05,78516,0
1611.7,1.5e+05,79688,0
1611.5,1.5117e+05,79688,0
1611.4,1.5234e+05,79688,0
1613.8,1.5234e+05,77344,0
1613.6,1.5352e+05,77344,0
1613.5,1.5469e+05,77344,0
1612.6,1.5234e+05,78516,0
1612.5,1.5352e+05,78516,0
1612.3,1.5469e+05,78516,0
1611.4,1.5234e+05,79688,0
1611.2,1.5352e+05,79688,0
1611,1.5469e+05,79688,0
1611.7,1.5e+05,79688,0
1611.5,1.5117e+05,79688,0
1611.4,1.5234e+05,79688,0
1610.3,1.5e+05,80859,0
1610.2,1.5117e+05,80859,0
1610,1.5234e+05,80859,0
1608.9,1.5e+05,82031,0
1608.7,1.5117e+05,82031,0
1608.5,1.5234e+05,82031,0
1611.4,1.5234e+05,79688,0
1611.2,1.5352e+05,79688,0
1611,1.5469e+05,79688,0
1610,1.5234e+05,80859,0
1609.8,1.5352e+05,80859,0
1609.6,1.5469e+05,80859,0
1608.5,1.5234e+05,82031,0
1608.3,1.5352e+05,82031,0
1608,1.5469e+05,82031,0
1608.9,1.5e+05,82031,0
1608.7,1.5117e+05,82031,0
1608.5,1.5234e+05,82031,0
1607.3,1.5e+05,83203,0
1607,1.5117e+05,83203,0
1606.8,1.5234e+05,83203,0
1605.5,1.5e+05,84375,0
1605.2,1.5117e+05,84375,0
1605,1.5234e+05,84375,0
1608.5,1.5234e+05,82031,0
1608.3,1.5352e+05,82031,0
1608,1.5469e+05,82031,0
1606.8,1.5234e+05,83203,0
1606.6,1.5352e+05,83203,0
1606.3,1.5469e+05,83203,0
1605,1.5234e+05,84375,0
1604.7,1.5352e+05,84375,0
1604.5,1.5469e+05,84375,0
1611,1.5469e+05,79688,0
1610.8,1.5586e+05,79688,0
1610.7,1.5703e+05,79688,0
1609.6,1.5469e+05,80859,0
1609.4,1.5586e+05,80859,0
1609.2,1.5703e+05,80859,0
1608,1.5469e+05,82031,0
1607.8,1.5586e+05,82031,0
1607.6,1.5703e+05,82031,0
1610.7,1.5703e+05,79688,0
1610.5,1.582e+05,79688,0
1610.3,1.5938e+05,79688,0
1609.2,1.5703e+05,80859,0
1609,1.582e+05,80859,0
1608.8,1.5938e+05,80859,0
1607.6,1.5703e+05,82031,0
1607.4,1.582e+05,82031,0
1607.1,1.5938e+05,82031,0
1608,1.5469e+05,82031,0
1607.8,1.5586e+05,82031,0
1607.6,1.5703e+05,82031,0
1606.3,1.5469e+05,83203,0
1606.1,1.5586e+05,83203,0
1605.8,1.5703e+05,83203,0
1604.5,1.5469e+05,84375,0
1604.2,1.5586e+05,84375,0
1603.9,1.5703e+05,84375,0
1607.6,1.5703e+05,82031,0
1607.4,1.582e+05,82031,0
1607.1,1.5938e+05,82031,0
1605.8,1.5703e+05,83203,0
1605.6,1.582e+05,83203,0
1605.3,1.5938e+05,83203,0
1603.9,1.5703e+05,84375,0
1603.6,1.582e+05,84375,0
1603.3,1.5938e+05,84375,0
1610.3,1.5938e+05,79688,0
1610.1,1.6055e+05,79688,0
1609.8,1.6172e+05,79688,0
1608.8,1.5938e+05,80859,0
1608.5,1.6055e+05,80859,0
1608.3,1.6172e+05,80859,0
